timestamp,CN2-37(Gear tooth FR)[mm/s],CN2-27(Gear tooth FL)[mm/s],Difference(FR-FL)[mm/s],Error((FR-FL)/FR)[%],CN2-17(Gear tooth RR)[mm/s],CN2-7(Gear tooth RL)[mm/s],Difference(RR-RL)[mm/s],Error((RR-RL)/RR)[%],
48238,3467,3467,0,0.000,3436,3418,18,0.524,
48240,3467,3467,0,0.000,3400,3346,54,1.588,
48242,3467,3467,0,0.000,3346,3292,54,1.614,
48244,3467,3467,0,0.000,3328,3310,18,0.541,
48246,2889,2889,0,0.000,3255,3273,-18,-0.553,
48248,2889,2889,0,0.000,3201,3219,-18,-0.562,
48250,3467,3467,0,0.000,3237,3219,18,0.556,
48252,3467,2889,578,16.671,3273,3255,18,0.550,
48254,2889,2889,0,0.000,3273,3273,0,0.000,
48256,3467,3467,0,0.000,3310,3292,18,0.544,
48258,3467,3467,0,0.000,3328,3328,0,0.000,
48260,3467,2889,578,16.671,3346,3364,-18,-0.538,
48262,3467,3467,0,0.000,3400,3418,-18,-0.529,
48264,3467,3467,0,0.000,3418,3382,36,1.053,
48266,2889,3467,-578,-20.007,3328,3310,18,0.541,
48268,3467,2889,578,16.671,3237,3237,0,0.000,
48270,2889,2889,0,0.000,3183,3165,18,0.566,
48272,2889,2889,0,0.000,3165,3129,36,1.137,
48274,2889,2889,0,0.000,3111,3111,0,0.000,
48276,3467,2889,578,16.671,3111,3111,0,0.000,
48278,2889,2889,0,0.000,3129,3129,0,0.000,
48280,2889,2889,0,0.000,3219,3183,36,1.118,
48282,3467,2889,578,16.671,3292,3219,73,2.217,
48284,2889,3467,-578,-20.007,3328,3273,55,1.653,
48286,3467,2889,578,16.671,3346,3328,18,0.538,
48288,3467,2889,578,16.671,3292,3346,-54,-1.640,
48290,3467,3467,0,0.000,3255,3292,-37,-1.137,
48292,3467,3467,0,0.000,3201,3183,18,0.562,
48294,3467,3467,0,0.000,3183,3129,54,1.697,
48296,3467,2889,578,16.671,3183,3147,36,1.131,
48298,2889,3467,-578,-20.007,3093,3093,0,0.000,
48300,2889,2889,0,0.000,3020,3056,-36,-1.192,
48302,2889,2889,0,0.000,3020,3020,0,0.000,
48304,2889,2889,0,0.000,3038,3038,0,0.000,
48306,2889,2889,0,0.000,3020,3038,-18,-0.596,
48308,2889,2889,0,0.000,3111,3074,37,1.189,
48310,3467,3467,0,0.000,3147,3147,0,0.000,
48312,3467,3467,0,0.000,3165,3129,36,1.137,
48314,3467,3467,0,0.000,3183,3129,54,1.697,
48316,3467,2889,578,16.671,3147,3129,18,0.572,
48318,2889,2889,0,0.000,3074,3074,0,0.000,
48320,2889,3467,-578,-20.007,2984,3020,-36,-1.206,
48322,2889,2889,0,0.000,2948,2984,-36,-1.221,
48324,2889,2889,0,0.000,2930,2912,18,0.614,
48326,2311,2889,-578,-25.011,2821,2857,-36,-1.276,
48328,2889,2889,0,0.000,2767,2803,-36,-1.301,
48330,2889,2889,0,0.000,2821,2839,-18,-0.638,
48332,2889,2889,0,0.000,2839,2857,-18,-0.634,
48334,2889,2889,0,0.000,2857,2857,0,0.000,
48336,3467,2889,578,16.671,2894,2894,0,0.000,
48338,2889,2889,0,0.000,2894,2930,-36,-1.244,
48340,2889,2889,0,0.000,2930,2930,0,0.000,
48342,2889,2889,0,0.000,2894,2875,19,0.657,
48344,2889,2889,0,0.000,2785,2767,18,0.646,
48346,2889,2889,0,0.000,2731,2658,73,2.673,
48348,2311,2311,0,0.000,2677,2604,73,2.727,
48350,2311,2311,0,0.000,2604,2532,72,2.765,
48352,2311,2311,0,0.000,2550,2514,36,1.412,
48354,2311,2889,-578,-25.011,2604,2568,36,1.382,
48356,2311,2889,-578,-25.011,2658,2622,36,1.354,
48358,2889,2889,0,0.000,2695,2677,18,0.668,
48360,2889,2889,0,0.000,2749,2713,36,1.310,
48362,2311,2889,-578,-25.011,2713,2749,-36,-1.327,
48364,2889,2889,0,0.000,2713,2749,-36,-1.327,
48366,2889,2311,578,20.007,2731,2749,-18,-0.659,
48368,2889,2311,578,20.007,2695,2677,18,0.668,
48370,2889,2311,578,20.007,2568,2586,-18,-0.701,
48372,2889,2889,0,0.000,2514,2532,-18,-0.716,
48374,2311,2889,-578,-25.011,2441,2459,-18,-0.737,
48376,2311,2311,0,0.000,2441,2423,18,0.737,
48378,2311,2311,0,0.000,2532,2478,54,2.133,
48380,2311,2311,0,0.000,2550,2496,54,2.118,
48382,2311,2889,-578,-25.011,2550,2514,36,1.412,
48384,2311,2311,0,0.000,2640,2604,36,1.364,
48386,2889,2311,578,20.007,2731,2713,18,0.659,
48388,2311,2311,0,0.000,2785,2749,36,1.293,
48390,2889,2889,0,0.000,2821,2731,90,3.190,
48392,2889,2889,0,0.000,2803,2658,145,5.173,
48394,2889,2889,0,0.000,2767,2622,145,5.240,
48396,2889,2889,0,0.000,2731,2586,145,5.309,
48398,2311,2311,0,0.000,2695,2532,163,6.048,
48400,2311,2311,0,0.000,2586,2496,90,3.480,
48402,2311,2311,0,0.000,2459,2405,54,2.196,
48404,2311,2311,0,0.000,2496,2459,37,1.482,
48406,2311,2311,0,0.000,2568,2478,90,3.505,
48408,2889,2311,578,20.007,2640,2478,162,6.136,
48410,2889,2889,0,0.000,2695,2550,145,5.380,
48412,2889,2889,0,0.000,2713,2640,73,2.691,
48414,2889,2889,0,0.000,2695,2695,0,0.000,
48416,2889,2889,0,0.000,2731,2713,18,0.659,
48418,2889,2889,0,0.000,2767,2731,36,1.301,
48420,2311,2311,0,0.000,2785,2731,54,1.939,
48422,2889,2311,578,20.007,2658,2622,36,1.354,
48424,2889,2311,578,20.007,2550,2568,-18,-0.706,
48426,2311,2311,0,0.000,2496,2532,-36,-1.442,
48428,2311,2889,-578,-25.011,2459,2478,-19,-0.773,
48430,2311,2311,0,0.000,2459,2423,36,1.464,
48432,2311,2311,0,0.000,2478,2405,73,2.946,
48434,2889,2311,578,20.007,2478,2441,37,1.493,
48436,2311,2311,0,0.000,2586,2586,0,0.000,
48438,2889,2889,0,0.000,2767,2785,-18,-0.651,
48440,2889,2889,0,0.000,2821,2821,0,0.000,
48442,2311,2889,-578,-25.011,2839,2821,18,0.634,
48444,2889,2889,0,0.000,2875,2785,90,3.130,
48446,2889,2311,578,20.007,2839,2677,162,5.706,
48448,2311,2311,0,0.000,2713,2604,109,4.018,
48450,2311,2311,0,0.000,2622,2532,90,3.432,
48452,2311,2311,0,0.000,2532,2496,36,1.422,
48454,2311,2889,-578,-25.011,2459,2441,18,0.732,
48456,2889,2311,578,20.007,2441,2423,18,0.737,
48458,2889,2889,0,0.000,2568,2496,72,2.804,
48460,2889,2889,0,0.000,2677,2604,73,2.727,
48462,2311,2889,-578,-25.011,2803,2767,36,1.284,
48464,2889,2311,578,20.007,2894,2894,0,0.000,
48466,2889,2311,578,20.007,2930,2966,-36,-1.229,
48468,2889,2889,0,0.000,3002,3038,-36,-1.199,
48470,2889,2889,0,0.000,2948,2966,-18,-0.611,
48472,2311,2889,-578,-25.011,2767,2803,-36,-1.301,
48474,2889,2311,578,20.007,2550,2622,-72,-2.824,
48476,2889,2311,578,20.007,2459,2568,-109,-4.433,
48478,2311,2311,0,0.000,2441,2514,-73,-2.991,
48480,2889,2889,0,0.000,2351,2387,-36,-1.531,
48482,2311,2311,0,0.000,2333,2315,18,0.772,
48484,2889,2311,578,20.007,2532,2459,73,2.883,
48486,2311,2889,-578,-25.011,2658,2622,36,1.354,
48488,2889,2889,0,0.000,2821,2857,-36,-1.276,
48490,2889,2889,0,0.000,2857,2912,-55,-1.925,
48492,3467,3467,0,0.000,2930,2966,-36,-1.229,
48494,2889,3467,-578,-20.007,3020,3020,0,0.000,
48496,2889,2889,0,0.000,3020,2912,108,3.576,
48498,2889,2889,0,0.000,2857,2713,144,5.040,
48500,2889,2311,578,20.007,2604,2550,54,2.074,
48502,2311,2889,-578,-25.011,2333,2441,-108,-4.629,
48504,2311,2311,0,0.000,2261,2369,-108,-4.777,
48506,2311,2311,0,0.000,2224,2333,-109,-4.901,
48508,2311,2311,0,0.000,2242,2297,-55,-2.453,
48510,2311,2311,0,0.000,2297,2279,18,0.784,
48514,2889,2311,578,20.007,2695,2731,-36,-1.336,
48516,2889,2311,578,20.007,2749,2839,-90,-3.274,
48518,2889,2889,0,0.000,2695,2821,-126,-4.675,
48520,2889,2889,0,0.000,2695,2803,-108,-4.007,
48522,2311,2889,-578,-25.011,2749,2821,-72,-2.619,
48524,2889,2889,0,0.000,2640,2677,-37,-1.402,
48526,2311,2311,0,0.000,2423,2423,0,0.000,
48528,2311,2311,0,0.000,2261,2188,73,3.229,
48530,2311,2311,0,0.000,2206,2188,18,0.816,
48532,1733,2311,-578,-33.353,2170,2224,-54,-2.488,
48534,2311,2311,0,0.000,2188,2242,-54,-2.468,
48536,2311,1733,578,25.011,2224,2279,-55,-2.473,
48538,2311,2311,0,0.000,2315,2333,-18,-0.778,
48540,2311,2889,-578,-25.011,2496,2478,18,0.721,
48542,2311,2311,0,0.000,2695,2640,55,2.041,
48544,2311,2311,0,0.000,2713,2695,18,0.663,
48546,2311,2311,0,0.000,2677,2731,-54,-2.017,
48548,2311,2311,0,0.000,2496,2622,-126,-5.048,
48550,2889,2889,0,0.000,2369,2459,-90,-3.799,
48552,2311,2311,0,0.000,2333,2333,0,0.000,
48554,2311,1733,578,25.011,2242,2224,18,0.803,
48556,2311,2311,0,0.000,2134,2116,18,0.843,
48558,1733,1733,0,0.000,2007,2043,-36,-1.794,
48560,1733,2311,-578,-33.353,2007,2062,-55,-2.740,
48562,2311,2311,0,0.000,2152,2170,-18,-0.836,
48564,2311,2311,0,0.000,2351,2315,36,1.531,
48566,2311,2311,0,0.000,2441,2423,18,0.737,
48568,2311,2311,0,0.000,2532,2532,0,0.000,
48570,2311,2889,-578,-25.011,2640,2604,36,1.364,
48572,2889,2311,578,20.007,2622,2604,18,0.686,
48574,2311,2311,0,0.000,2478,2514,-36,-1.453,
48576,2311,2311,0,0.000,2315,2369,-54,-2.333,
48578,2311,2311,0,0.000,2224,2206,18,0.809,
48580,2311,1733,578,25.011,2188,2116,72,3.291,
48582,1733,1733,0,0.000,2116,2025,91,4.301,
48584,1733,1733,0,0.000,2098,2062,36,1.716,
48586,2311,1733,578,25.011,2098,2098,0,0.000,
48588,2311,2311,0,0.000,2170,2134,36,1.659,
48590,2311,2311,0,0.000,2279,2224,55,2.413,
48592,2311,2311,0,0.000,2496,2387,109,4.367,
48594,2311,2311,0,0.000,2640,2550,90,3.409,
48596,2311,2889,-578,-25.011,2622,2640,-18,-0.686,
48598,2311,2311,0,0.000,2496,2586,-90,-3.606,
48600,2311,2889,-578,-25.011,2333,2441,-108,-4.629,
48602,2311,2311,0,0.000,2297,2333,-36,-1.567,
48604,2311,2311,0,0.000,2279,2297,-18,-0.790,
48606,2311,2311,0,0.000,2134,2206,-72,-3.374,
48608,1733,1733,0,0.000,1989,2134,-145,-7.290,
48610,1733,2311,-578,-33.353,1989,2152,-163,-8.195,
48612,2311,2311,0,0.000,2062,2224,-162,-7.856,
48614,2311,1733,578,25.011,2152,2297,-145,-6.738,
48616,2311,2889,-578,-25.011,2297,2351,-54,-2.351,
48618,2311,2311,0,0.000,2423,2405,18,0.743,
48620,2311,2311,0,0.000,2496,2496,0,0.000,
48622,2311,2311,0,0.000,2586,2550,36,1.392,
48624,2311,2889,-578,-25.011,2586,2568,18,0.696,
48626,2889,2311,578,20.007,2459,2514,-55,-2.237,
48628,2311,2311,0,0.000,2351,2405,-54,-2.297,
48630,2311,2311,0,0.000,2351,2351,0,0.000,
48632,2311,2311,0,0.000,2333,2297,36,1.543,
48634,2311,2311,0,0.000,2261,2242,19,0.840,
48636,2311,2311,0,0.000,2188,2206,-18,-0.823,
48638,2311,2311,0,0.000,2224,2188,36,1.619,
48640,2311,2311,0,0.000,2261,2279,-18,-0.796,
48642,2311,1733,578,25.011,2315,2315,0,0.000,
48644,2311,2311,0,0.000,2333,2315,18,0.772,
48646,2311,2311,0,0.000,2297,2297,0,0.000,
48648,2311,2311,0,0.000,2315,2297,18,0.778,
48650,2311,2311,0,0.000,2369,2333,36,1.520,
48652,2311,2311,0,0.000,2441,2315,126,5.162,
48654,2311,1733,578,25.011,2387,2261,126,5.279,
48656,2311,2311,0,0.000,2261,2188,73,3.229,
48658,2311,2311,0,0.000,2206,2206,0,0.000,
48660,2311,2311,0,0.000,2224,2279,-55,-2.473,
48662,1733,2311,-578,-33.353,2279,2279,0,0.000,
48664,2311,2311,0,0.000,2261,2224,37,1.636,
48666,1733,2311,-578,-33.353,2206,2224,-18,-0.816,
48668,2311,2311,0,0.000,2170,2279,-109,-5.023,
48670,2311,2311,0,0.000,2188,2333,-145,-6.627,
48672,2311,2311,0,0.000,2206,2351,-145,-6.573,
48674,1733,1733,0,0.000,2188,2315,-127,-5.804,
48676,2311,2311,0,0.000,2134,2279,-145,-6.795,
48678,1733,2311,-578,-33.353,2098,2242,-144,-6.864,
48680,1733,2311,-578,-33.353,2080,2242,-162,-7.788,
48682,2311,2311,0,0.000,2080,2224,-144,-6.923,
48684,1733,2311,-578,-33.353,2043,2206,-163,-7.978,
48686,2311,2311,0,0.000,2025,2152,-127,-6.272,
48688,2311,2311,0,0.000,2043,2152,-109,-5.335,
48690,2311,2311,0,0.000,2098,2152,-54,-2.574,
48692,1733,1733,0,0.000,2098,2152,-54,-2.574,
48694,2311,2311,0,0.000,2116,2188,-72,-3.403,
48696,2311,2311,0,0.000,2098,2188,-90,-4.290,
48698,2311,1733,578,25.011,2116,2188,-72,-3.403,
48700,2311,2311,0,0.000,2170,2134,36,1.659,
48702,2311,2311,0,0.000,2170,2080,90,4.147,
48704,1733,2311,-578,-33.353,2098,2043,55,2.622,
48706,1733,2311,-578,-33.353,2025,2025,0,0.000,
48708,2311,2311,0,0.000,2007,1989,18,0.897,
48710,1733,1733,0,0.000,2007,1935,72,3.587,
48712,1733,1733,0,0.000,2007,1917,90,4.484,
48714,1733,2311,-578,-33.353,1989,1935,54,2.715,
48716,1733,1733,0,0.000,1989,1953,36,1.810,
48718,2311,1733,578,25.011,1971,1989,-18,-0.913,
48720,2311,1733,578,25.011,1971,1989,-18,-0.913,
48722,2311,1733,578,25.011,2007,2025,-18,-0.897,
48724,1733,1733,0,0.000,2043,2025,18,0.881,
48726,1733,2311,-578,-33.353,2007,1989,18,0.897,
48728,2311,2311,0,0.000,1917,1935,-18,-0.939,
48730,1733,1733,0,0.000,1881,1935,-54,-2.871,
48732,1733,1733,0,0.000,1863,1899,-36,-1.932,
48734,1733,1733,0,0.000,1844,1881,-37,-2.007,
48736,1733,2311,-578,-33.353,1826,1808,18,0.986,
48738,2311,1733,578,25.011,1826,1808,18,0.986,
48740,1733,1733,0,0.000,1808,1808,0,0.000,
48742,1733,2311,-578,-33.353,1844,1844,0,0.000,
48744,1733,2311,-578,-33.353,1863,1844,19,1.020,
48746,1733,1733,0,0.000,1826,1826,0,0.000,
48748,1733,1733,0,0.000,1826,1826,0,0.000,
48750,1733,1733,0,0.000,1826,1844,-18,-0.986,
48752,1733,1733,0,0.000,1808,1808,0,0.000,
48754,1733,1733,0,0.000,1736,1754,-18,-1.037,
48756,1733,1733,0,0.000,1700,1718,-18,-1.059,
48758,1733,1155,578,33.353,1664,1718,-54,-3.245,
48760,1155,1733,-578,-50.043,1627,1700,-73,-4.487,
48762,1733,1733,0,0.000,1591,1627,-36,-2.263,
48764,1733,1733,0,0.000,1591,1591,0,0.000,
48766,1733,1733,0,0.000,1627,1627,0,0.000,
48768,1155,1733,-578,-50.043,1591,1682,-91,-5.720,
48770,1733,1733,0,0.000,1573,1682,-109,-6.929,
48772,1733,1155,578,33.353,1591,1664,-73,-4.588,
48774,1733,1733,0,0.000,1627,1646,-19,-1.168,
48776,1733,1733,0,0.000,1627,1646,-19,-1.168,
48778,1733,1155,578,33.353,1573,1609,-36,-2.289,
48780,1733,1733,0,0.000,1555,1555,0,0.000,
48782,1733,1733,0,0.000,1537,1537,0,0.000,
48784,1733,1155,578,33.353,1447,1519,-72,-4.976,
48786,1733,1155,578,33.353,1374,1519,-145,-10.553,
48788,1155,1155,0,0.000,1428,1501,-73,-5.112,
48790,1155,1155,0,0.000,1501,1465,36,2.398,
48792,1155,1155,0,0.000,1591,1465,126,7.920,
48794,1733,1155,578,33.353,1519,1501,18,1.185,
48796,1733,1733,0,0.000,1483,1537,-54,-3.641,
48798,1155,1733,-578,-50.043,1537,1573,-36,-2.342,
48800,1155,1155,0,0.000,1609,1555,54,3.356,
48802,1155,1155,0,0.000,1573,1501,72,4.577,
48804,1733,1155,578,33.353,1519,1447,72,4.740,
48806,1733,1733,0,0.000,1465,1428,37,2.526,
48808,1733,1155,578,33.353,1483,1483,0,0.000,
48810,1733,1155,578,33.353,1465,1465,0,0.000,
48812,1733,1155,578,33.353,1410,1392,18,1.277,
48814,1733,1155,578,33.353,1410,1410,0,0.000,
48816,1733,1155,578,33.353,1465,1483,-18,-1.229,
48818,1733,1155,578,33.353,1537,1501,36,2.342,
48820,1733,1155,578,33.353,1519,1483,36,2.370,
48822,1733,1733,0,0.000,1483,1501,-18,-1.214,
48824,1733,1733,0,0.000,1501,1537,-36,-2.398,
48826,1733,1733,0,0.000,1519,1555,-36,-2.370,
48828,1155,1733,-578,-50.043,1537,1501,36,2.342,
48830,1155,1155,0,0.000,1465,1483,-18,-1.229,
48832,1155,1155,0,0.000,1410,1447,-37,-2.624,
48834,1155,1155,0,0.000,1465,1465,0,0.000,
48836,1155,1155,0,0.000,1519,1501,18,1.185,
48838,1155,1155,0,0.000,1537,1501,36,2.342,
48840,1155,1155,0,0.000,1465,1483,-18,-1.229,
48842,1733,1733,0,0.000,1465,1519,-54,-3.686,
48844,1733,1733,0,0.000,1609,1591,18,1.119,
48846,1155,1733,-578,-50.043,1682,1646,36,2.140,
48848,1733,1155,578,33.353,1591,1555,36,2.263,
48850,1733,1733,0,0.000,1519,1501,18,1.185,
48852,1733,1155,578,33.353,1537,1573,-36,-2.342,
48854,1733,1733,0,0.000,1646,1682,-36,-2.187,
48856,1155,1733,-578,-50.043,1664,1609,55,3.305,
48858,1733,1733,0,0.000,1609,1537,72,4.475,
48860,1155,1733,-578,-50.043,1555,1573,-18,-1.158,
48862,1733,1155,578,33.353,1646,1736,-90,-5.468,
48864,1733,1733,0,0.000,1754,1790,-36,-2.052,
48866,1733,1733,0,0.000,1754,1682,72,4.105,
48868,1733,1733,0,0.000,1736,1646,90,5.184,
48870,1733,1733,0,0.000,1754,1736,18,1.026,
48872,1733,1733,0,0.000,1790,1881,-91,-5.084,
48874,2311,1733,578,25.011,1790,1881,-91,-5.084,
48876,1733,1733,0,0.000,1772,1772,0,0.000,
48878,1733,2311,-578,-33.353,1808,1736,72,3.982,
48880,1733,1733,0,0.000,1863,1808,55,2.952,
48882,1733,1733,0,0.000,1863,1917,-54,-2.899,
48884,1733,1733,0,0.000,1808,1917,-109,-6.029,
48886,1733,1733,0,0.000,1844,1899,-55,-2.983,
48888,2311,1733,578,25.011,1917,1917,0,0.000,
48890,1733,1733,0,0.000,2007,1935,72,3.587,
48892,1733,2311,-578,-33.353,1989,1971,18,0.905,
48894,2311,1733,578,25.011,1971,1989,-18,-0.913,
48896,2311,1733,578,25.011,2007,2007,0,0.000,
48898,2311,2311,0,0.000,2043,2025,18,0.881,
48900,2311,2311,0,0.000,2080,2062,18,0.865,
48902,2311,2311,0,0.000,2098,2043,55,2.622,
48904,1733,2311,-578,-33.353,2098,2043,55,2.622,
48906,1733,2311,-578,-33.353,2098,2062,36,1.716,
48908,2311,2311,0,0.000,2116,2080,36,1.701,
48910,2311,2311,0,0.000,2116,2134,-18,-0.851,
48912,2311,2311,0,0.000,2152,2170,-18,-0.836,
48914,2311,2311,0,0.000,2188,2170,18,0.823,
48916,1733,2311,-578,-33.353,2261,2188,73,3.229,
48918,2311,2311,0,0.000,2315,2224,91,3.931,
48920,2311,2311,0,0.000,2333,2242,91,3.901,
48922,2311,2311,0,0.000,2333,2297,36,1.543,
48924,2311,2311,0,0.000,2351,2333,18,0.766,
48926,2311,2311,0,0.000,2351,2333,18,0.766,
48928,2311,2311,0,0.000,2369,2315,54,2.279,
48930,2311,2311,0,0.000,2387,2333,54,2.262,
48932,2311,2311,0,0.000,2387,2333,54,2.262,
48934,2889,2311,578,20.007,2387,2405,-18,-0.754,
48936,2311,2311,0,0.000,2423,2459,-36,-1.486,
48938,2311,2311,0,0.000,2478,2496,-18,-0.726,
48940,2311,2889,-578,-25.011,2550,2532,18,0.706,
48942,2889,2311,578,20.007,2622,2550,72,2.746,
48944,2311,2311,0,0.000,2640,2586,54,2.045,
48946,2311,2311,0,0.000,2622,2604,18,0.686,
48948,2311,2311,0,0.000,2622,2640,-18,-0.686,
48950,2311,2311,0,0.000,2640,2695,-55,-2.083,
48952,2311,2889,-578,-25.011,2677,2677,0,0.000,
48954,2311,2311,0,0.000,2677,2640,37,1.382,
48956,2311,2311,0,0.000,2713,2640,73,2.691,
48958,2889,2311,578,20.007,2731,2695,36,1.318,
48960,2889,2889,0,0.000,2767,2749,18,0.651,
48962,2311,2889,-578,-25.011,2803,2803,0,0.000,
48964,2889,2889,0,0.000,2839,2785,54,1.902,
48966,2889,2889,0,0.000,2875,2821,54,1.878,
48968,2889,2889,0,0.000,2948,2857,91,3.087,
48970,2889,3467,-578,-20.007,3020,2930,90,2.980,
48972,2889,3467,-578,-20.007,3056,3020,36,1.178,
48974,2889,2889,0,0.000,3038,3056,-18,-0.592,
48976,2889,2889,0,0.000,3056,3074,-18,-0.589,
48978,3467,3467,0,0.000,3111,3093,18,0.579,
48980,2889,2889,0,0.000,3165,3093,72,2.275,
48982,2889,3467,-578,-20.007,3183,3074,109,3.424,
48984,2889,2889,0,0.000,3183,3074,109,3.424,
48986,3467,2889,578,16.671,3183,3165,18,0.566,
48988,3467,2889,578,16.671,3201,3237,-36,-1.125,
48990,3467,2889,578,16.671,3237,3273,-36,-1.112,
48992,3467,3467,0,0.000,3328,3328,0,0.000,
48994,2889,3467,-578,-20.007,3346,3400,-54,-1.614,
48996,3467,3467,0,0.000,3382,3436,-54,-1.597,
48998,3467,3467,0,0.000,3436,3472,-36,-1.048,
49000,3467,3467,0,0.000,3418,3490,-72,-2.106,
49002,3467,3467,0,0.000,3400,3563,-163,-4.794,
49004,3467,3467,0,0.000,3454,3527,-73,-2.113,
49006,3467,3467,0,0.000,3436,3490,-54,-1.572,
49008,3467,3467,0,0.000,3418,3454,-36,-1.053,
49010,3467,3467,0,0.000,3418,3454,-36,-1.053,
49012,3467,3467,0,0.000,3472,3527,-55,-1.584,
49014,3467,3467,0,0.000,3527,3563,-36,-1.021,
49016,3467,3467,0,0.000,3581,3563,18,0.503,
49018,4045,3467,578,14.289,3599,3581,18,0.500,
49020,4045,3467,578,14.289,3617,3617,0,0.000,
49022,3467,3467,0,0.000,3671,3689,-18,-0.490,
49024,4045,4045,0,0.000,3726,3671,55,1.476,
49026,4045,3467,578,14.289,3816,3617,199,5.215,
49028,3467,4045,-578,-16.671,3870,3653,217,5.607,
49030,4045,4045,0,0.000,3870,3708,162,4.186,
49032,4045,4045,0,0.000,3834,3762,72,1.878,
49034,4045,4045,0,0.000,3816,3834,-18,-0.472,
49036,3467,4045,-578,-16.671,3816,3834,-18,-0.472,
49038,4045,3467,578,14.289,3798,3780,18,0.474,
49040,3467,3467,0,0.000,3834,3726,108,2.817,
49042,3467,3467,0,0.000,3780,3744,36,0.952,
49044,3467,3467,0,0.000,3762,3816,-54,-1.435,
49046,3467,3467,0,0.000,3744,3816,-72,-1.923,
49048,3467,4045,-578,-16.671,3744,3762,-18,-0.481,
49050,4045,4045,0,0.000,3744,3708,36,0.962,
49052,4045,4045,0,0.000,3762,3689,73,1.940,
49054,4045,4045,0,0.000,3780,3780,0,0.000,
49056,4045,4045,0,0.000,3762,3834,-72,-1.914,
49058,4045,3467,578,14.289,3689,3816,-127,-3.443,
49060,3467,3467,0,0.000,3599,3617,-18,-0.500,
49062,3467,3467,0,0.000,3490,3436,54,1.547,
49064,4045,3467,578,14.289,3490,3364,126,3.610,
49066,3467,2889,578,16.671,3527,3400,127,3.601,
49068,3467,3467,0,0.000,3454,3382,72,2.085,
49070,3467,3467,0,0.000,3400,3310,90,2.647,
49072,3467,3467,0,0.000,3436,3310,126,3.667,
49074,3467,3467,0,0.000,3472,3364,108,3.111,
49076,3467,3467,0,0.000,3490,3436,54,1.547,
49078,3467,3467,0,0.000,3509,3472,37,1.054,
49080,3467,3467,0,0.000,3454,3418,36,1.042,
49082,2889,3467,-578,-20.007,3346,3292,54,1.614,
49084,3467,3467,0,0.000,3255,3201,54,1.659,
49086,3467,3467,0,0.000,3165,3165,0,0.000,
49088,2889,3467,-578,-20.007,3074,3165,-91,-2.960,
49090,3467,2889,578,16.671,2966,3093,-127,-4.282,
49092,2889,2889,0,0.000,2930,2966,-36,-1.229,
49094,2889,2889,0,0.000,2930,2930,0,0.000,
49096,2889,3467,-578,-20.007,2948,3002,-54,-1.832,
49098,2889,2889,0,0.000,2966,3074,-108,-3.641,
49100,2889,3467,-578,-20.007,3002,3056,-54,-1.799,
49102,2889,2889,0,0.000,3002,3056,-54,-1.799,
49104,2889,3467,-578,-20.007,3020,3002,18,0.596,
49106,2889,2889,0,0.000,2984,2966,18,0.603,
49108,2889,2889,0,0.000,2912,2948,-36,-1.236,
49110,2889,2889,0,0.000,2839,2894,-55,-1.937,
49112,2889,2889,0,0.000,2749,2767,-18,-0.655,
49114,2311,2889,-578,-25.011,2695,2658,37,1.373,
49116,2889,2311,578,20.007,2713,2622,91,3.354,
49118,2889,2311,578,20.007,2695,2658,37,1.373,
49120,2311,2311,0,0.000,2677,2677,0,0.000,
49122,2889,2889,0,0.000,2713,2749,-36,-1.327,
49124,2889,2889,0,0.000,2767,2767,0,0.000,
49126,2889,2889,0,0.000,2839,2857,-18,-0.634,
49128,2311,2311,0,0.000,2912,2930,-18,-0.618,
49130,2889,2889,0,0.000,2857,2839,18,0.630,
49132,2311,2889,-578,-25.011,2731,2713,18,0.659,
49134,2311,2889,-578,-25.011,2622,2658,-36,-1.373,
49136,2311,2311,0,0.000,2586,2622,-36,-1.392,
49138,2311,2311,0,0.000,2550,2622,-72,-2.824,
49140,2311,2311,0,0.000,2441,2568,-127,-5.203,
49142,2889,2889,0,0.000,2441,2514,-73,-2.991,
49144,2889,2889,0,0.000,2459,2550,-91,-3.701,
49146,2311,2889,-578,-25.011,2550,2568,-18,-0.706,
49148,2889,2889,0,0.000,2677,2640,37,1.382,
49150,2889,2311,578,20.007,2749,2731,18,0.655,
49152,2889,2311,578,20.007,2785,2803,-18,-0.646,
49154,2311,2889,-578,-25.011,2731,2803,-72,-2.636,
49156,2311,2889,-578,-25.011,2640,2749,-109,-4.129,
49158,2889,2311,578,20.007,2586,2604,-18,-0.696,
49160,2311,2889,-578,-25.011,2586,2550,36,1.392,
49162,2311,2889,-578,-25.011,2532,2514,18,0.711,
49164,2311,2311,0,0.000,2441,2496,-55,-2.253,
49166,2311,2889,-578,-25.011,2369,2496,-127,-5.361,
49168,2311,2311,0,0.000,2405,2459,-54,-2.245,
49170,2889,2889,0,0.000,2459,2423,36,1.464,
49172,2311,2311,0,0.000,2514,2478,36,1.432,
49174,2311,2311,0,0.000,2568,2604,-36,-1.402,
49176,2889,2311,578,20.007,2604,2622,-18,-0.691,
49178,2889,2311,578,20.007,2640,2658,-18,-0.682,
49180,2311,2311,0,0.000,2658,2677,-19,-0.715,
49182,2311,2311,0,0.000,2568,2622,-54,-2.103,
49184,2311,2311,0,0.000,2478,2550,-72,-2.906,
49186,2311,2311,0,0.000,2405,2478,-73,-3.035,
