timestamp,Angle Velocity[deg/sec],Angle[deg]
23821,-0.461426,-12.996826,
23823,-0.032959,-13.029785,
23825,-0.510864,-13.079224,
23827,-0.554810,-13.123169,
23829,-0.510864,-13.183594,
23831,-0.889893,-13.233032,
23833,-0.093384,-13.265991,
23835,-0.241699,-13.293457,
23837,-0.214233,-13.293457,
23839,0.208740,-13.265991,
23841,0.906372,-13.255005,
23843,0.455933,-13.233032,
23845,-0.252686,-13.227539,
23847,0.406494,-13.227539,
23849,0.466919,-13.244019,
23851,-0.488892,-13.260498,
23853,-0.313110,-13.276978,
23855,0.582275,-13.287964,
23857,-0.258179,-13.293457,
23859,-0.505371,-13.276978,
23861,-0.422974,-13.265991,
23863,-0.093384,-13.244019,
23865,0.076904,-13.227539,
23867,0.763550,-13.216553,
23869,-0.065918,-13.211060,
23871,-0.126343,-13.211060,
23873,0.038452,-13.216553,
23875,-0.675659,-13.222046,
23877,0.021973,-13.222046,
23879,0.455933,-13.222046,
23881,0.340576,-13.205566,
23883,0.642700,-13.183594,
23885,0.422974,-13.161621,
23887,0.065918,-13.139648,
23889,0.346069,-13.117676,
23891,-0.087891,-13.112183,
23893,-0.049438,-13.101196,
23895,-0.175781,-13.101196,
23897,-0.247192,-13.117676,
23899,-0.021973,-13.139648,
23901,-0.263672,-13.167114,
23903,0.120850,-13.183594,
23905,-0.587769,-13.205566,
23907,-0.340576,-13.222046,
23909,0.038452,-13.238525,
23911,-0.038452,-13.271484,
23913,-0.483398,-13.304443,
23915,-0.417480,-13.342896,
23917,-0.406494,-13.375854,
23919,-0.505371,-13.408813,
23921,-0.444946,-13.430786,
23923,0.516357,-13.436279,
23925,0.082397,-13.447266,
23927,-0.120850,-13.458252,
23929,-0.252686,-13.469238,
23931,-0.241699,-13.491211,
23933,-0.543823,-13.524170,
23935,-0.763550,-13.562622,
23937,-0.538330,-13.612061,
23939,-0.351562,-13.661499,
23941,0.027466,-13.705444,
23943,-0.576782,-13.743896,
23945,-1.038208,-13.782349,
23947,0.000000,-13.804321,
23949,-0.148315,-13.837280,
23951,-0.379028,-13.870239,
23953,-0.774536,-13.897705,
23955,-0.505371,-13.930664,
23957,-0.291138,-13.969116,
23959,-0.247192,-14.002075,
23961,-0.648193,-14.040527,
23963,-0.747070,-14.067993,
23965,0.126343,-14.078979,
23967,0.038452,-14.078979,
23969,0.302124,-14.062500,
23971,0.153809,-14.046021,
23973,0.406494,-14.029541,
23975,-0.016479,-14.024048,
23977,-0.120850,-14.007568,
23979,0.175781,-13.985596,
23981,0.390015,-13.963623,
23983,0.236206,-13.925171,
23985,0.142822,-13.897705,
23987,0.395508,-13.853760,
23989,0.247192,-13.820801,
23991,0.637207,-13.787842,
23993,-0.131836,-13.749390,
23995,-0.225220,-13.732910,
23997,0.016479,-13.716431,
23999,-0.346069,-13.727417,
24001,0.692139,-13.732910,
24003,-0.692139,-13.749390,
24005,0.516357,-13.749390,
24007,0.571289,-13.760376,
24009,-0.280151,-13.771362,
24011,-0.681152,-13.782349,
24013,-0.060425,-13.798828,
24015,-0.950317,-13.837280,
24017,-0.417480,-13.881226,
24019,-0.977783,-13.936157,
24021,-1.021729,-14.002075,
24023,-0.466919,-14.067993,
24025,-0.236206,-14.155884,
24027,-1.054688,-14.238281,
24029,-0.703125,-14.320679,
24031,-1.268921,-14.408569,
24033,-0.351562,-14.485474,
24035,-1.032715,-14.573364,
24037,-0.296631,-14.644775,
24039,-0.538330,-14.727173,
24041,-0.834961,-14.798584,
24043,-0.455933,-14.875488,
24045,-0.593262,-14.952393,
24047,-0.192261,-15.018311,
24049,-0.807495,-15.089722,
24051,-0.126343,-15.155640,
24053,-0.785522,-15.216064,
24055,-0.049438,-15.265503,
24057,-0.455933,-15.314941,
24059,-0.911865,-15.358887,
24061,0.159302,-15.402832,
24063,-0.829468,-15.441284,
24065,-0.038452,-15.479736,
24067,-0.373535,-15.518188,
24069,0.153809,-15.551147,
24071,-0.565796,-15.589600,
24073,-0.774536,-15.611572,
24075,0.318604,-15.639038,
24077,-0.285645,-15.671997,
24079,0.230713,-15.704956,
24081,-0.208740,-15.743408,
24083,-0.620728,-15.781860,
24085,-0.291138,-15.820312,
24087,-1.005249,-15.858765,
24089,0.076904,-15.908203,
24091,-0.741577,-15.952148,
24093,0.137329,-15.985107,
24095,-0.631714,-16.023560,
24097,-0.247192,-16.051025,
24099,0.379028,-16.083984,
24101,-0.708618,-16.111450,
24103,0.379028,-16.144409,
24105,-0.444946,-16.182861,
24107,-0.406494,-16.226807,
24109,-0.093384,-16.270752,
24111,-0.653687,-16.309204,
24113,0.236206,-16.347656,
24115,-0.280151,-16.386108,
24117,0.032959,-16.424561,
24119,-0.395508,-16.463013,
24121,-1.038208,-16.506958,
24123,-0.082397,-16.550903,
24125,-0.741577,-16.605835,
24127,-0.335083,-16.660767,
24129,-0.873413,-16.726685,
24131,-0.741577,-16.787109,
24133,-0.730591,-16.836548,
24135,0.527344,-16.858521,
24137,0.208740,-16.858521,
24139,-0.153809,-16.825562,
24141,0.593262,-16.792603,
24143,0.587769,-16.765137,
24145,0.763550,-16.732178,
24147,0.142822,-16.699219,
24149,0.021973,-16.671753,
24151,-0.142822,-16.649780,
24153,1.312866,-16.627808,
24155,-0.076904,-16.605835,
24157,-0.021973,-16.589355,
24159,0.093384,-16.561890,
24161,0.637207,-16.534424,
24163,0.368042,-16.512451,
24165,0.752563,-16.495972,
24167,-0.812988,-16.490479,
24169,0.005493,-16.479492,
24171,0.126343,-16.463013,
24173,0.582275,-16.435547,
24175,0.812988,-16.413574,
24177,0.093384,-16.391602,
24179,-0.346069,-16.369629,
24181,-0.247192,-16.364136,
24183,0.104370,-16.364136,
24185,0.137329,-16.364136,
24187,-0.318604,-16.375122,
24189,-0.038452,-16.380615,
24191,-0.126343,-16.397095,
24193,-1.016235,-16.408081,
24195,0.296631,-16.424561,
24197,0.208740,-16.424561,
24199,-0.291138,-16.446533,
24201,0.175781,-16.457520,
24203,0.153809,-16.468506,
24205,-1.307373,-16.479492,
24207,-0.620728,-16.484985,
24209,0.010986,-16.495972,
24211,0.126343,-16.490479,
24213,-0.043945,-16.484985,
24215,0.593262,-16.484985,
24217,-0.153809,-16.495972,
24219,-0.296631,-16.506958,
24221,-0.856934,-16.528931,
24223,-0.126343,-16.550903,
24225,-0.241699,-16.556396,
24227,-0.796509,-16.539917,
24229,0.021973,-16.534424,
24231,0.148315,-16.523438,
24233,-0.258179,-16.512451,
24235,0.961304,-16.495972,
24237,0.428467,-16.495972,
24239,-0.488892,-16.495972,
24241,-0.911865,-16.501465,
24243,-0.049438,-16.512451,
24245,0.186768,-16.550903,
24247,-0.104370,-16.567383,
24249,-0.258179,-16.578369,
24251,0.395508,-16.572876,
24253,-0.049438,-16.550903,
24255,0.802002,-16.512451,
24257,0.406494,-16.484985,
24259,0.032959,-16.446533,
24261,0.461426,-16.402588,
24263,0.928345,-16.364136,
24265,0.203247,-16.347656,
24267,-0.796509,-16.336670,
24269,0.571289,-16.320190,
24271,0.620728,-16.309204,
24273,-0.856934,-16.292725,
24275,0.076904,-16.276245,
24277,0.373535,-16.265259,
24279,-0.021973,-16.276245,
24281,-0.104370,-16.292725,
24283,-0.263672,-16.314697,
24285,-0.433960,-16.347656,
24287,-0.664673,-16.402588,
24289,-0.197754,-16.463013,
24291,-0.005493,-16.539917,
24293,-1.560059,-16.616821,
24295,-0.422974,-16.693726,
24297,-0.845947,-16.754150,
24299,-0.752563,-16.814575,
24301,-0.681152,-16.842041,
24303,-0.780029,-16.880493,
24305,-0.038452,-16.907959,
24307,-0.340576,-16.951904,
24309,-0.142822,-16.995850,
24311,-0.351562,-17.039795,
24313,-0.961304,-17.083740,
24315,0.186768,-17.127686,
24317,-0.741577,-17.166138,
24319,-0.972290,-17.215576,
24321,-0.016479,-17.259521,
24323,-0.582275,-17.297974,
24325,-0.252686,-17.325439,
24327,0.203247,-17.341919,
24329,0.461426,-17.352905,
24331,-0.285645,-17.363892,
24333,0.175781,-17.369385,
24335,0.906372,-17.352905,
24337,0.373535,-17.341919,
24339,0.170288,-17.325439,
24341,-0.043945,-17.303467,
24343,0.444946,-17.281494,
24345,0.483398,-17.276001,
24347,0.236206,-17.270508,
24349,0.049438,-17.270508,
24351,-0.862427,-17.270508,
24353,-0.214233,-17.276001,
24355,0.153809,-17.276001,
24357,0.642700,-17.281494,
24359,0.258179,-17.308960,
24361,-0.571289,-17.336426,
24363,0.142822,-17.363892,
24365,-0.692139,-17.396851,
24367,1.213989,-17.418823,
24369,0.466919,-17.429810,
24371,-0.653687,-17.451782,
24373,0.120850,-17.468262,
24375,0.236206,-17.473755,
24377,-0.142822,-17.479248,
24379,0.104370,-17.501221,
24381,0.532837,-17.501221,
24383,0.390015,-17.495728,
24385,-1.115112,-17.495728,
24387,-0.049438,-17.490234,
24389,0.631714,-17.495728,
24391,-0.181274,-17.512207,
24393,-0.280151,-17.506714,
24395,0.708618,-17.506714,
24397,0.340576,-17.501221,
24399,0.571289,-17.490234,
24401,0.719604,-17.484741,
24403,-0.021973,-17.479248,
24405,-0.104370,-17.473755,
24407,0.038452,-17.473755,
24409,0.395508,-17.468262,
24411,-0.258179,-17.457275,
24413,0.038452,-17.457275,
24415,0.214233,-17.457275,
24417,-0.197754,-17.462769,
24419,-0.060425,-17.462769,
24421,-0.466919,-17.479248,
24423,0.516357,-17.479248,
24425,-0.302124,-17.484741,
24427,-0.032959,-17.495728,
24429,0.142822,-17.501221,
24431,-0.131836,-17.517700,
24433,0.472412,-17.528687,
24435,-0.796509,-17.545166,
24437,-0.060425,-17.567139,
24439,-0.747070,-17.589111,
24441,-1.115112,-17.594604,
24443,0.719604,-17.594604,
24445,-0.730591,-17.616577,
24447,-0.736084,-17.638550,
24449,-0.483398,-17.671509,
24451,-1.582031,-17.709961,
24453,-0.005493,-17.759399,
24455,-0.252686,-17.808838,
24457,-0.922852,-17.852783,
24459,-0.049438,-17.907715,
24461,-1.285400,-17.951660,
24463,0.796509,-17.984619,
24465,0.065918,-18.028564,
24467,-1.087646,-18.067017,
24469,-0.324097,-18.094482,
24471,-0.346069,-18.121948,
24473,-0.582275,-18.154907,
24475,-0.093384,-18.193359,
24477,-0.812988,-18.237305,
24479,-0.433960,-18.281250,
24481,-0.422974,-18.330688,
24483,-1.164551,-18.369141,
24485,-0.192261,-18.396606,
24487,-0.598755,-18.440552,
24489,-0.736084,-18.495483,
24491,-0.280151,-18.550415,
24493,0.087891,-18.610840,
24495,-0.818481,-18.676758,
24497,-0.752563,-18.737183,
24499,-0.357056,-18.792114,
24501,-0.703125,-18.863525,
24503,-1.246948,-18.934937,
24505,-0.873413,-19.006348,
24507,-0.406494,-19.077759,
24509,-0.631714,-19.149170,
24511,-0.686646,-19.220581,
24513,-0.379028,-19.281006,
24515,-0.521851,-19.352417,
24517,-0.411987,-19.412842,
24519,-0.587769,-19.467773,
24521,-1.340332,-19.511719,
24523,-0.087891,-19.550171,
24525,-0.291138,-19.599609,
24527,0.005493,-19.643555,
24529,-0.444946,-19.687500,
24531,-0.005493,-19.725952,
24533,-0.521851,-19.764404,
24535,-0.708618,-19.786377,
24537,-0.296631,-19.797363,
24539,-0.208740,-19.802856,
24541,0.873413,-19.802856,
24543,0.181274,-19.797363,
24545,-0.785522,-19.786377,
24547,0.697632,-19.769897,
24549,-0.708618,-19.769897,
24551,-0.565796,-19.780884,
24553,0.780029,-19.808350,
24555,-0.181274,-19.830322,
24557,-0.626221,-19.857788,
24559,-0.510864,-19.890747,
24561,-0.444946,-19.923706,
24563,-0.120850,-19.956665,
24565,-0.357056,-19.984131,
24567,-0.351562,-20.011597,
24569,0.060425,-20.022583,
24571,0.241699,-20.022583,
24573,-0.598755,-20.039062,
24575,-0.483398,-20.050049,
24577,-0.554810,-20.072021,
24579,0.071411,-20.093994,
24581,-0.142822,-20.132446,
24583,-0.368042,-20.176392,
24585,-0.774536,-20.192871,
24587,-0.230713,-20.225830,
24589,0.153809,-20.264282,
24591,-0.302124,-20.280762,
24593,-0.285645,-20.324707,
24595,-0.241699,-20.352173,
24597,-0.741577,-20.385132,
24599,-0.631714,-20.418091,
24601,-0.626221,-20.440063,
24603,-0.159302,-20.451050,
24605,0.175781,-20.467529,
24607,-0.642700,-20.462036,
24609,-0.538330,-20.467529,
24611,-0.351562,-20.473022,
24613,-0.137329,-20.473022,
24615,0.554810,-20.467529,
24617,0.153809,-20.473022,
24619,-0.450439,-20.467529,
24621,0.725098,-20.445557,
24623,0.818481,-20.429077,
24625,-0.093384,-20.418091,
24627,0.422974,-20.418091,
24629,0.186768,-20.418091,
24631,0.038452,-20.407104,
24633,0.362549,-20.385132,
24635,0.406494,-20.374146,
24637,0.346069,-20.368652,
24639,-0.126343,-20.368652,
24641,0.049438,-20.368652,
24643,0.285645,-20.385132,
24645,-0.087891,-20.412598,
24647,0.763550,-20.412598,
24649,-0.131836,-20.434570,
24651,-0.417480,-20.445557,
24653,-0.208740,-20.473022,
24655,0.186768,-20.489502,
24657,-0.038452,-20.511475,
24659,-0.335083,-20.544434,
24661,-0.675659,-20.593872,
24663,-0.510864,-20.637817,
24665,-0.170288,-20.681763,
24667,-0.532837,-20.736694,
24669,-0.379028,-20.775146,
24671,-0.417480,-20.813599,
24673,-0.258179,-20.830078,
24675,0.170288,-20.852051,
24677,-0.082397,-20.863037,
24679,-0.620728,-20.846558,
24681,0.324097,-20.819092,
24683,0.280151,-20.802612,
24685,0.208740,-20.791626,
24687,-0.285645,-20.769653,
24689,-0.098877,-20.742188,
24691,-0.197754,-20.720215,
24693,-0.296631,-20.692749,
24695,0.505371,-20.665283,
24697,0.285645,-20.643311,
24699,0.098877,-20.610352,
24701,0.186768,-20.599365,
24703,-0.395508,-20.588379,
24705,-0.104370,-20.610352,
24707,-0.192261,-20.626831,
24709,0.516357,-20.648804,
24711,-0.422974,-20.681763,
24713,-0.516357,-20.709229,
24715,-0.807495,-20.725708,
24717,0.038452,-20.731201,
24719,-0.395508,-20.736694,
24721,0.269165,-20.725708,
24723,0.093384,-20.703735,
24725,0.071411,-20.703735,
24727,-0.582275,-20.731201,
24729,-0.395508,-20.769653,
24731,-1.082153,-20.802612,
24733,-1.104126,-20.846558,
24735,0.758057,-20.874023,
24737,0.060425,-20.901489,
24739,-0.708618,-20.923462,
24741,-0.335083,-20.945435,
24743,-0.708618,-20.950928,
24745,-0.032959,-20.956421,
24747,-0.543823,-20.945435,
24749,-0.428467,-20.939941,
24751,0.780029,-20.934448,
24753,-0.071411,-20.928955,
24755,-0.021973,-20.923462,
24757,-0.197754,-20.906982,
24759,-0.049438,-20.890503,
24761,0.845947,-20.874023,
24763,0.521851,-20.868530,
24765,-0.417480,-20.885010,
24767,-0.241699,-20.890503,
24769,-0.538330,-20.906982,
24771,0.335083,-20.906982,
24773,-0.104370,-20.906982,
24775,-0.346069,-20.906982,
24777,-0.752563,-20.928955,
24779,-0.027466,-20.950928,
24781,0.807495,-20.961914,
24783,0.565796,-20.950928,
24785,0.324097,-20.939941,
24787,0.060425,-20.912476,
24789,0.461426,-20.863037,
24791,0.983276,-20.797119,
24793,0.093384,-20.725708,
24795,0.812988,-20.648804,
24797,1.065674,-20.544434,
24799,0.834961,-20.451050,
24801,0.483398,-20.352173,
24803,0.510864,-20.258789,
24805,1.054688,-20.170898,
24807,0.401001,-20.083008,
24809,0.422974,-20.006104,
24811,1.076660,-19.923706,
24813,0.258179,-19.852295,
24815,0.082397,-19.764404,
24817,1.955566,-19.676514,
24819,0.120850,-19.594116,
24821,0.087891,-19.517212,
24823,0.488892,-19.434814,
24825,1.137085,-19.368896,
24827,0.483398,-19.319458,
24829,0.208740,-19.270020,
24831,0.186768,-19.226074,
24833,1.142578,-19.193115,
24835,0.763550,-19.143677,
24837,-0.010986,-19.110718,
24839,0.038452,-19.061279,
24841,-0.148315,-19.011841,
24843,0.763550,-18.973389,
24845,0.856934,-18.912964,
24847,1.389771,-18.852539,
24849,0.087891,-18.797607,
24851,0.307617,-18.753662,
24853,0.802002,-18.720703,
24855,-0.324097,-18.671265,
24857,0.142822,-18.627319,
24859,1.345825,-18.583374,
24861,0.686646,-18.528442,
24863,0.120850,-18.468018,
24865,0.208740,-18.396606,
24867,1.181030,-18.314209,
24869,-0.373535,-18.220825,
24871,-0.390015,-18.154907,
24873,1.450195,-18.083496,
24875,1.186523,-18.017578,
24877,-1.005249,-17.951660,
24879,0.433960,-17.880249,
24881,0.983276,-17.803345,
24883,1.543579,-17.731934,
24885,0.862427,-17.655029,
24887,1.395264,-17.561646,
24889,0.285645,-17.462769,
24891,1.455688,-17.352905,
24893,1.900635,-17.248535,
24895,0.428467,-17.122192,
24897,0.521851,-17.001343,
24899,1.395264,-16.880493,
24901,2.059937,-16.737671,
24903,1.928101,-16.550903,
24905,2.647705,-16.369629,
24907,1.065674,-16.177368,
24909,0.774536,-15.952148,
24911,2.845459,-15.699463,
24913,2.763062,-15.463257,
24915,2.345581,-15.221558,
24917,1.549072,-14.985352,
24919,2.268677,-14.738159,
24921,2.466431,-14.501953,
24923,1.944580,-14.243774,
24925,2.598267,-13.996582,
24927,2.982788,-13.738403,
24929,2.274170,-13.474731,
24931,1.917114,-13.216553,
24933,1.928101,-12.974854,
24935,2.213745,-12.738647,
24937,3.103638,-12.474976,
24939,2.823486,-12.238770,
24941,2.054443,-12.002563,
24943,3.092651,-11.777344,
24945,1.351318,-11.574097,
24947,1.675415,-11.376343,
24949,1.708374,-11.200562,
24951,1.362305,-11.057739,
24953,0.802002,-10.903931,
24955,1.669922,-10.761108,
24957,2.010498,-10.590820,
24959,2.235718,-10.387573,
24961,2.515869,-10.189819,
24963,2.323608,-9.975586,
24965,1.911621,-9.761353,
24967,1.444702,-9.563599,
24969,1.131592,-9.393311,
24971,1.878662,-9.261475,
24973,1.554565,-9.140625,
24975,0.401001,-9.041748,
24977,0.730591,-8.959351,
24979,0.999756,-8.871460,
24981,1.433716,-8.783569,
24983,0.653687,-8.706665,
24985,1.137085,-8.640747,
24987,-0.692139,-8.591309,
24989,0.807495,-8.541870,
24991,0.406494,-8.514404,
24993,-0.576782,-8.508911,
24995,-0.038452,-8.508911,
24997,-0.703125,-8.514404,
24999,-0.483398,-8.508911,
25001,0.472412,-8.481445,
25003,0.939331,-8.459473,
25005,0.692139,-8.442993,
25007,0.401001,-8.415527,
25009,-0.697632,-8.404541,
25011,-0.032959,-8.415527,
25013,0.302124,-8.437500,
25015,0.351562,-8.464966,
25017,-0.296631,-8.486938,
25019,-0.148315,-8.486938,
25021,0.571289,-8.459473,
25023,0.670166,-8.388062,
25025,1.983032,-8.267212,
25027,1.988525,-8.107910,
25029,2.768555,-7.899170,
25031,3.268433,-7.635498,
25033,4.031982,-7.322388,
25035,3.576050,-6.992798,
25037,3.581543,-6.641235,
25039,4.031982,-6.240234,
25041,4.877930,-5.789795,
25043,4.718628,-5.306396,
25045,4.312134,-4.795532,
25047,5.048218,-4.257202,
25049,5.460205,-3.718872,
25051,5.559082,-3.180542,
25053,4.927368,-2.631226,
25055,5.394287,-2.076416,
25057,8.261719,-1.488647,
25059,5.949097,-0.900879,
25061,5.690918,-0.291138,
25063,6.141357,0.335083,
25065,6.542358,0.983276,
25067,6.185303,1.642456,
25069,7.283936,2.318115,
25071,6.036987,2.966309,
25073,5.152588,3.598022,
25075,4.806519,4.163818,
25077,5.399780,4.691162,
25079,4.641724,5.152588,
25081,4.691162,5.614014,
25083,4.691162,6.053467,
25085,5.344849,6.547852,
25087,4.932861,7.091675,
25089,6.602783,7.723389,
25091,6.910400,8.382568,
25093,6.547852,9.063721,
25095,5.416260,9.717407,
25097,5.015259,10.310669,
25099,4.916382,10.898438,
25101,6.531372,11.447754,
25103,6.069946,11.969604,
25105,4.938354,12.491455,
25107,5.806274,13.051758,
25109,6.514893,13.606567,
25111,5.311890,14.166870,
25113,5.899658,14.732666,
25115,5.751343,15.331421,
25117,5.559082,15.919189,
25119,7.009277,16.512451,
25121,5.344849,17.116699,
25123,6.421509,17.720947,
25125,6.454468,18.341675,
25127,6.828003,18.995361,
25129,7.097168,19.682007,
25131,6.784058,20.418091,
25133,7.179565,21.154175,
25135,6.333618,21.873779,
25137,7.229004,22.565918,
25139,6.630249,23.247070,
25141,6.091919,23.895264,
25143,5.344849,24.515991,
25145,6.102905,25.114746,
25147,4.844971,25.735474,
25149,6.015015,26.372681,
25151,6.026001,27.015381,
25153,5.916138,27.663574,
25155,6.163330,28.306274,
25157,6.421509,28.937988,
25159,5.537109,29.531250,
25161,5.306396,30.119019,
25163,5.317383,30.690308,
25165,5.086670,31.234131,
25167,4.844971,31.783447,
25169,5.185547,32.327271,
25171,4.844971,32.882080,
25173,5.207520,33.447876,
25175,5.855713,34.008179,
25177,5.295410,34.546509,
25179,4.438477,35.090332,
25181,4.542847,35.617676,
25183,4.850464,36.123047,
25185,4.400024,36.595459,
25187,4.861450,37.056885,
25189,3.526611,37.479858,
25191,3.229980,37.853394,
25193,3.867188,38.144531,
25195,2.779541,38.325806,
25197,-0.021973,38.435669,
25199,-0.027466,38.468628,
25201,-0.928345,38.441162,
25203,-0.313110,38.397217,
25205,-0.422974,38.325806,
25207,-0.263672,38.298340,
25209,0.780029,38.342285,
25211,0.725098,38.430176,
25213,1.224976,38.567505,
25215,2.351074,38.710327,
25217,1.203003,38.770752,
25219,0.252686,38.820190,
25221,0.373535,38.847656,
25223,0.472412,38.842163,
25225,0.307617,38.842163,
25227,-0.115356,38.858643,
25229,-0.115356,38.891602,
25231,0.911865,38.952026,
25233,0.802002,39.039917,
25235,0.373535,39.127808,
25237,0.598755,39.232178,
25239,1.054688,39.336548,
25241,1.071167,39.429932,
25243,0.302124,39.501343,
25245,0.505371,39.567261,
25247,1.345825,39.611206,
25249,0.368042,39.649658,
25251,0.032959,39.688110,
25253,-0.082397,39.704590,
25255,-0.812988,39.743042,
25257,1.301880,39.743042,
25259,-0.433960,39.710083,
25261,-0.521851,39.671631,
25263,-0.818481,39.622192,
25265,-0.499878,39.572754,
25267,-0.631714,39.517822,
25269,-0.076904,39.451904,
25271,-0.812988,39.391479,
25273,-0.966797,39.325562,
25275,-0.609741,39.243164,
25277,-0.390015,39.160767,
25279,-1.274414,39.050903,
25281,-1.186523,38.941040,
25283,-1.384277,38.803711,
25285,-2.153320,38.655396,
25287,-0.373535,38.507080,
25289,-1.895142,38.325806,
25291,-3.043213,38.144531,
25293,-2.290649,37.941284,
25295,-1.752319,37.716064,
25297,-1.779785,37.479858,
25299,-2.609253,37.210693,
25301,-3.301392,36.930542,
25303,-3.652954,36.639404,
25305,-3.587036,36.353760,
25307,-3.614502,36.073608,
25309,-2.823486,35.771484,
25311,-2.598267,35.469360,
25313,-3.345337,35.150757,
25315,-3.537598,34.832153,
25317,-3.416748,34.513550,
25319,-4.059448,34.178467,
25321,-3.339844,33.859863,
25323,-3.246460,33.530273,
25325,-3.652954,33.200684,
25327,-3.153076,32.887573,
25329,-3.674927,32.574463,
25331,-3.729858,32.255859,
25333,-2.982788,31.937256,
25335,-3.867188,31.591187,
25337,-3.944092,31.239624,
25339,-3.784790,30.871582,
25341,-3.559570,30.509033,
25343,-3.779297,30.135498,
25345,-3.658447,29.772949,
25347,-4.108887,29.415894,
